[2025-01-31T11:28:55.882+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 14:15:00
[2025-01-31T11:28:55.883+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 14:10:00
[2025-01-31T11:28:55.884+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 14:05:00
[2025-01-31T11:28:55.885+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 14:00:00
[2025-01-31T11:28:55.886+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 13:55:00
[2025-01-31T11:28:55.887+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 13:50:00
[2025-01-31T11:28:55.887+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 13:45:00
[2025-01-31T11:28:55.888+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 13:40:00
[2025-01-31T11:28:55.889+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 13:35:00
[2025-01-31T11:28:55.889+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 13:30:00
[2025-01-31T11:28:55.890+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 13:25:00
[2025-01-31T11:28:55.891+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 13:20:00
[2025-01-31T11:28:55.891+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 13:15:00
[2025-01-31T11:28:55.892+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 13:10:00
[2025-01-31T11:28:55.892+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 13:05:00
[2025-01-31T11:28:55.892+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 13:00:00
[2025-01-31T11:28:55.893+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 12:55:00
[2025-01-31T11:28:55.893+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 12:50:00
[2025-01-31T11:28:55.894+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 12:45:00
[2025-01-31T11:28:55.894+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 12:40:00
[2025-01-31T11:28:55.895+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 12:35:00
[2025-01-31T11:28:55.895+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 12:30:00
[2025-01-31T11:28:55.895+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 12:25:00
[2025-01-31T11:28:55.896+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 12:20:00
[2025-01-31T11:28:55.896+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 12:15:00
[2025-01-31T11:28:55.897+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 12:10:00
