[2025-01-31T13:07:33.186+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 18:05:00
[2025-01-31T13:07:33.186+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 18:00:00
[2025-01-31T13:07:33.188+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 17:55:00
[2025-01-31T13:07:33.189+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 17:50:00
[2025-01-31T13:07:33.189+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 17:45:00
[2025-01-31T13:07:33.190+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 17:40:00
[2025-01-31T13:07:33.190+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 17:35:00
[2025-01-31T13:07:33.191+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 17:30:00
[2025-01-31T13:07:33.192+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 17:25:00
[2025-01-31T13:07:33.193+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 17:20:00
[2025-01-31T13:07:33.194+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 17:15:00
[2025-01-31T13:07:33.194+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 17:10:00
[2025-01-31T13:07:33.195+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 17:05:00
[2025-01-31T13:07:33.196+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 17:00:00
[2025-01-31T13:07:33.196+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 16:55:00
[2025-01-31T13:07:33.197+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 16:50:00
[2025-01-31T13:07:33.198+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 16:45:00
[2025-01-31T13:07:33.198+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 16:40:00
[2025-01-31T13:07:33.199+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 16:35:00
[2025-01-31T13:07:33.199+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 16:30:00
[2025-01-31T13:07:33.199+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 16:25:00
[2025-01-31T13:07:33.200+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 16:20:00
[2025-01-31T13:07:33.200+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 16:15:00
[2025-01-31T13:07:33.201+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 16:10:00
[2025-01-31T13:07:33.203+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 16:05:00
[2025-01-31T13:07:33.204+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 16:00:00
[2025-01-31T13:07:33.205+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:55:00
[2025-01-31T13:07:33.205+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:50:00
[2025-01-31T13:07:33.206+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:45:00
[2025-01-31T13:07:33.206+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:40:00
[2025-01-31T13:07:33.207+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:35:00
[2025-01-31T13:07:33.207+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:30:00
[2025-01-31T13:07:33.208+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:25:00
[2025-01-31T13:07:33.210+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: GOOGL, timestamp: 2025-01-30 15:20:00
